Date,SPX,DAX,FTSE,NIKKEI
07/01/1994,469.8999939,2224.949951,3446,18124.00977
10/01/1994,475.269989,2225,3440.600098,18443.43945
11/01/1994,474.1300049,2228.100098,3413.800049,18485.25
12/01/1994,474.1700134,2182.060059,3372,18793.88086
13/01/1994,472.4700012,2142.370117,3360,18577.25977
14/01/1994,474.9100037,2151.050049,3400.600098,18973.69922
17/01/1994,473.2999878,2115.560059,3407.800049,18725.36914
18/01/1994,474.25,2130.350098,3437,18514.55078
19/01/1994,474.2999878,2132.52002,3475.100098,19039.40039
20/01/1994,474.980011,2098.360107,3470,19183.91992
21/01/1994,474.7200012,2073.939941,3484.199951,19307.42969
24/01/1994,471.9700012,2107.290039,3481.399902,18353.24023
25/01/1994,470.9200134,2090.780029,3444,18648.35938
26/01/1994,473.2000122,2128.659912,3436.100098,19138.21094
27/01/1994,477.0499878,2123.310059,3427.300049,18891.78906
28/01/1994,478.7000122,2156.610107,3447.399902,18757.88086
31/01/1994,481.6099854,2192.600098,3491.800049,20229.11914
01/02/1994,479.6199951,2181.879883,3481.5,20416.33984
02/02/1994,482,2184.050049,3520.300049,20250.0293
03/02/1994,480.7099915,2137.080078,3491.5,20174.82031
04/02/1994,469.8099976,2143.899902,3475.399902,20301.42969
07/02/1994,471.7600098,2095.110107,3419.100098,20014.40039
08/02/1994,471.0499878,2099.570068,3440.199951,20251.23047
09/02/1994,472.769989,2116.429932,3429.100098,19841.38086
10/02/1994,468.9299927,2119.689941,3407,19990.69922
11/02/1994,470.1799927,2108.77002,3378.899902,19990.69922
14/02/1994,470.230011,2101.929932,3363.5,19459.25
15/02/1994,472.519989,2130.709961,3393.199951,18974.59961
16/02/1994,472.7900085,2135.25,3417.699951,19052.10938
17/02/1994,470.3399963,2162.290039,3425.300049,18931.39063
18/02/1994,467.6900024,2133.850098,3382.600098,18959.59961
21/02/1994,467.6900024,2108.060059,3350.300049,19393.93945
22/02/1994,471.4599915,2113.639893,3333.699951,19342.63086
23/02/1994,470.6900024,2140.25,3341.899902,19341.83008
24/02/1994,464.2600098,2082.899902,3267.5,19765.48047
25/02/1994,466.0700073,2075.330078,3281.199951,19803.38086
28/02/1994,467.1400146,2103.23999,3328.100098,19997.19922
01/03/1994,464.4400024,2056.610107,3270.600098,20216.61914
02/03/1994,464.8099976,2018.689941,3248.100098,19744.76953
03/03/1994,463.0100098,2044.449951,3246.5,19605.85938
04/03/1994,464.7399902,2076.76001,3278,19966
07/03/1994,466.9100037,2132.120117,3305.899902,19811.88086
08/03/1994,465.8800049,2125.469971,3264.399902,19898.39063
09/03/1994,467.0599976,2118.01001,3246.699951,19839.17969
10/03/1994,463.8999939,2124.51001,3233.899902,20090.71094
11/03/1994,466.4400024,2101.889893,3191.899902,20115.31055
14/03/1994,467.3900146,2169.399902,3233.399902,20526.15039
15/03/1994,467.0100098,2178.909912,3267.399902,20508.84961
16/03/1994,469.4200134,2168.110107,3242.899902,20677.76953
17/03/1994,470.8999939,2160.449951,3255.699951,20592.16016
18/03/1994,471.0599976,2140.389893,3218.100098,20469.44922
21/03/1994,468.5400085,2130.550049,3198,20469.44922
22/03/1994,468.7999878,2141.699951,3201.5,20253.5293
23/03/1994,468.5400085,2162.959961,3155.300049,19962.09961
24/03/1994,464.3500061,2144.360107,3121.699951,20037.90039
25/03/1994,460.5799866,2144,3129,19836.48047
28/03/1994,460,2167.719971,3129.5,19941.78906
29/03/1994,452.480011,2162.820068,3123.399902,19709.74023
30/03/1994,445.5499878,2151.840088,3092.399902,19559.91016
31/03/1994,445.769989,2142.879883,3086.399902,19111.91992
01/04/1994,445.769989,2142.879883,3086.399902,19277.16016
04/04/1994,438.9200134,2142.879883,3086.399902,19122.2207
05/04/1994,448.2900085,2177.090088,3116.199951,19563.21094
06/04/1994,448.0499878,2184.889893,3131.5,19696.74023
07/04/1994,450.8800049,2202.570068,3129,19890.98047
08/04/1994,447.1000061,2203.179932,3120.800049,19934.99023
11/04/1994,449.8699951,2224.850098,3149.399902,19898.08008
12/04/1994,447.5700073,2211.189941,3159.100098,19648.33008
13/04/1994,446.2600098,2215.189941,3145.800049,20060.41016
14/04/1994,446.3800049,2198.23999,3131.699951,19987.19922
15/04/1994,446.1799927,2211.919922,3168.300049,20164.63086
18/04/1994,442.4599915,2218.370117,3138.199951,20277.35938
19/04/1994,442.5400085,2193.889893,3128,20192.33984
20/04/1994,441.9599915,2194.090088,3098.300049,19882.17969
21/04/1994,448.730011,2194.409912,3101.199951,19799.35938
22/04/1994,447.6300049,2218.129883,3133.699951,19964.39063
25/04/1994,452.7099915,2208.679932,3106.100098,19709.14063
26/04/1994,451.8699951,2241.360107,3125.300049,19628.92969
27/04/1994,451.8699951,2256.97998,3150,19729.15039
28/04/1994,449.1000061,2237.820068,3129.899902,19725.25
29/04/1994,450.9100037,2252.51001,3125.300049,19725.25
02/05/1994,453.019989,2266.719971,3125.300049,19570.21094
03/05/1994,453.0299988,2261.709961,3100,19570.21094
04/05/1994,451.7200012,2241.850098,3070.5,19570.21094
05/05/1994,451.3800049,2249.780029,3106,19570.21094
06/05/1994,447.8200073,2233.550049,3106,19862.4707
09/05/1994,442.3200073,2218.77002,3097.800049,19786.96094
10/05/1994,446.0100098,2241.340088,3136.300049,19917.7793
11/05/1994,441.4899902,2248.02002,3130.5,20150.13086
12/05/1994,443.75,2248.02002,3137.800049,20224.24023
13/05/1994,444.1400146,2257.330078,3119.199951,20270.75
16/05/1994,444.4899902,2272.959961,3115.600098,20188.43945
17/05/1994,449.3699951,2268.110107,3123.5,20133.5293
18/05/1994,453.6900024,2254.209961,3116.5,20152.73047
19/05/1994,456.480011,2245.790039,3122.800049,20221.33984
20/05/1994,454.9200134,2238.969971,3127.300049,20342.16992
23/05/1994,453.2000122,2238.969971,3108.399902,20568.71094
24/05/1994,454.8099976,2188.01001,3089.100098,20622.11914
25/05/1994,456.3399963,2137.560059,3020.699951,20663.63086
26/05/1994,457.0599976,2146,3019.699951,20495.80078
27/05/1994,457.3299866,2112.800049,2966.399902,20777.16016
30/05/1994,457.3299866,2129.76001,2966.399902,20838.9707
31/05/1994,456.5,2137.340088,2970.5,20973.58984
01/06/1994,457.6300049,2113.620117,2931.899902,21053.10938
02/06/1994,457.6499939,2113.620117,2980.800049,21009
03/06/1994,460.1300049,2158.879883,2997.800049,20954.18945
06/06/1994,458.8800049,2163.590088,3009.399902,20726.65039
07/06/1994,458.2099915,2131.800049,3004.800049,21042.71094
08/06/1994,457.0599976,2143.929932,3038.199951,21261.94922
09/06/1994,457.8599854,2131.139893,3028.899902,21402.7793
10/06/1994,458.6700134,2143.580078,3055.899902,21395.17969
13/06/1994,459.1000061,2084.419922,3016.300049,21552.81055
14/06/1994,462.3699951,2088.439941,3039.600098,21353.9707
15/06/1994,460.6099854,2073.209961,3045.800049,21282.96094
16/06/1994,461.9299927,2047.290039,3030.100098,21367.4707
17/06/1994,458.4500122,2031.800049,3022.899902,21503.30078
20/06/1994,455.480011,1986.420044,2971.100098,21152.0293
21/06/1994,451.3399963,1957.079956,2940.199951,20813.16016
22/06/1994,453.0899963,2004.930054,2960.399902,20581.32031
23/06/1994,449.6300049,2032.52002,2942.399902,21040.21094
24/06/1994,442.7999878,2005.069946,2876.600098,20766.75
27/06/1994,447.3099976,2000.47998,2899.899902,20300.96094
28/06/1994,446.0700073,2022.25,2909,20639.23047
29/06/1994,447.6300049,2042.449951,2946.300049,20481
30/06/1994,444.269989,2020.849976,2919.199951,20643.92969
01/07/1994,446.2000122,2040.689941,2936.399902,20543.41016
04/07/1994,446.2000122,2061.699951,2970.399902,20631.92969
05/07/1994,446.3699951,2034.640015,2965,20834.36914
06/07/1994,446.1300049,2031.329956,2946.699951,20629.0293
07/07/1994,448.3800049,2049.100098,2964.399902,20620.01953
08/07/1994,449.5499878,2047.829956,2962.399902,20526.50977
11/07/1994,448.0599976,2069.459961,2983.800049,20473.08984
12/07/1994,447.9500122,2048.570068,2963.899902,20400.48047
13/07/1994,448.730011,2051.25,3005.300049,20540.41016
14/07/1994,453.4100037,2070.709961,3050.399902,20718.03906
15/07/1994,454.1600037,2103.540039,3074.800049,20770.15039
18/07/1994,455.2200012,2116.959961,3082,20717.64063
19/07/1994,453.8599854,2129.860107,3091.300049,20775.16016
20/07/1994,451.6000061,2120.969971,3077.199951,20780.75977
21/07/1994,452.6099854,2126.75,3095.100098,20622.91992
22/07/1994,453.1099854,2148.22998,3114.699951,20462.89063
25/07/1994,454.25,2144.209961,3106.100098,20297.66016
26/07/1994,453.3599854,2163.320068,3117.199951,20345.36914
27/07/1994,452.5700073,2135.929932,3082.300049,20137.23047
28/07/1994,454.2399902,2134.120117,3095.899902,20247.84961
29/07/1994,458.2600098,2152.189941,3082.600098,20449.39063
01/08/1994,461.0100098,2161.5,3097.399902,20271.34961
02/08/1994,460.5599976,2193.629883,3157.5,20660.13086
03/08/1994,461.4500122,2190.830078,3160.399902,20632.73047
04/08/1994,458.3999939,2176.659912,3150.5,20676.83984
05/08/1994,457.0899963,2188.810059,3167.5,20521.69922
08/08/1994,457.8900146,2182.320068,3171.899902,20635.83008
09/08/1994,457.9200134,2160.560059,3168.600098,20590.2207
10/08/1994,460.2999878,2166.51001,3167,20770.25
11/08/1994,458.8800049,2156.310059,3138.199951,20821.35938
12/08/1994,461.9400024,2133.73999,3142.300049,20663.83008
15/08/1994,461.230011,2134.340088,3142.199951,20626.33008
16/08/1994,465.0100098,2152.649902,3147.300049,20786.35938
17/08/1994,465.1700134,2166.560059,3190.300049,20824.56055
18/08/1994,463.1700134,2151.439941,3182.600098,20862.76953
19/08/1994,463.6799927,2143.840088,3191.399902,20512.69922
22/08/1994,462.3200073,2113.370117,3171.300049,20394.58008
23/08/1994,464.5100098,2121.25,3175.100098,20380.7793
24/08/1994,469.0299988,2132.97998,3205.199951,20511.59961
25/08/1994,468.0799866,2153.47998,3234.199951,20443.28906
26/08/1994,473.7999878,2190.580078,3265.100098,20471.49023
29/08/1994,474.5899963,2215.719971,3265.100098,20600.41992
30/08/1994,476.0700073,2205.820068,3249.600098,20592.11914
31/08/1994,475.4899902,2207.090088,3251.300049,20628.5293
01/09/1994,473.1700134,2185.780029,3216.5,20642.92969
02/09/1994,470.9899902,2197.379883,3222.699951,20653.83008
05/09/1994,470.9899902,2173.600098,3241.5,20409.17969
06/09/1994,471.8599854,2158.070068,3205.399902,20393.98047
07/09/1994,470.9899902,2167.679932,3203.899902,20023.80078
08/09/1994,473.1400146,2178.100098,3180,19917.7793
09/09/1994,468.1799927,2155.580078,3139.300049,19897.88086
12/09/1994,466.2099915,2155.810059,3128.800049,19917.2793
13/09/1994,467.5100098,2157.149902,3121.399902,20046.10938
14/09/1994,468.7999878,2118.169922,3079.800049,19919.38086
15/09/1994,474.8099976,2129.360107,3112.699951,19919.38086
16/09/1994,471.1900024,2097.449951,3065.100098,19796.25977
19/09/1994,470.8500061,2100.550049,3079.100098,19554.10938
20/09/1994,463.3599854,2059.149902,3037.300049,19837.26953
21/09/1994,461.4599915,2067.169922,3014.800049,19885.38086
22/09/1994,461.269989,2072.810059,3021.199951,19833.66992
23/09/1994,459.6700134,2097.330078,3028.199951,19833.66992
26/09/1994,460.8200073,2057.830078,2999.800049,19814.35938
27/09/1994,462.0499878,2056.889893,3008.5,19468.89063
28/09/1994,464.8399963,2070.360107,3038.699951,19507.59961
29/09/1994,462.2399902,2016.079956,2992.5,19615.11914
30/09/1994,462.7099915,2002.300049,3026.300049,19563.81055
03/10/1994,461.7399902,2002.300049,2983.5,19650.0293
04/10/1994,454.5899963,1988.670044,3001.800049,19568.60938
05/10/1994,453.519989,1946.48999,2956.300049,19751.55078
06/10/1994,452.3599854,1965.410034,2984.399902,19655.23047
07/10/1994,455.1000061,1977.670044,2998.699951,19744.75
10/10/1994,459.0400085,2048.560059,3032.300049,19744.75
11/10/1994,465.7900085,2087.709961,3073,19821.46094
12/10/1994,465.4700012,2072.679932,3100.5,20089.7207
13/10/1994,467.7900085,2108.080078,3141.899902,20148.83008
14/10/1994,469.1000061,2118.52002,3106.699951,19969.28906
17/10/1994,468.9599915,2095.580078,3120.199951,19958.28906
18/10/1994,467.6600037,2069.580078,3085.300049,19992.40039
19/10/1994,470.2799988,2058.129883,3060.800049,19868.86914
20/10/1994,466.8500061,2048.149902,3063.199951,19991.90039
21/10/1994,464.8900146,2016.599976,3032.800049,19899.08008
24/10/1994,460.8299866,2022.640015,3029.100098,19852.36914
25/10/1994,461.5299988,1995.849976,3000.899902,19732.15039
26/10/1994,462.6199951,2009.449951,2999.899902,19746.34961
27/10/1994,465.8500061,2026.369995,3029.600098,19796.35938
28/10/1994,473.769989,2064.860107,3083.800049,19805.16016
31/10/1994,472.3500061,2061.580078,3097.399902,19989.59961
01/11/1994,468.4200134,2066.179932,3096.300049,19916.48047
02/11/1994,466.5100098,2039.910034,3081.300049,19750.65039
03/11/1994,467.9100037,2061.370117,3104.399902,19750.65039
04/11/1994,462.2799988,2069.389893,3097.600098,19811.56055
07/11/1994,463.0700073,2043.300049,3065.800049,19619.2207
08/11/1994,465.6499939,2056.360107,3063.800049,19609.01953
09/11/1994,465.3999939,2090.780029,3099.600098,19423.88086
10/11/1994,464.3699951,2098.040039,3103.5,19264.84961
11/11/1994,462.3500061,2073.669922,3075.899902,19284.35938
14/11/1994,466.0400085,2091.040039,3095.300049,19261.44922
15/11/1994,465.0299988,2112.209961,3135.399902,19391.67969
16/11/1994,465.6199951,2112.209961,3146.5,19306.66016
17/11/1994,463.5700073,2091.939941,3127.5,19336.57031
18/11/1994,461.4700012,2089.47998,3131,19302.56055
21/11/1994,458.2999878,2097.199951,3121,19121.7207
22/11/1994,450.0899963,2073.290039,3078.699951,18962.99023
23/11/1994,449.9299927,2040.050049,3027.5,18962.99023
24/11/1994,449.9299927,2058.790039,3036.600098,18701.24023
25/11/1994,452.2900085,2056.27002,3033.5,18666.92969
28/11/1994,454.1600037,2050.820068,3047.100098,18811.35938
29/11/1994,455.1700134,2036.23999,3061.100098,18926.49023
30/11/1994,453.6900024,2057.280029,3081.399902,19075.61914
01/12/1994,448.9200134,2045.540039,3039.600098,19013.59961
02/12/1994,453.2999878,2042.380005,3017.300049,18998.30078
05/12/1994,453.3200073,2067.26001,3033.5,19305.66016
06/12/1994,453.1099854,2046.98999,3016.100098,19340.4707
07/12/1994,451.230011,2044.040039,3012.5,19174.23047
08/12/1994,445.4500122,2041.849976,3013.800049,19180.03906
09/12/1994,446.9599915,2024.189941,2977.300049,18978.30078
12/12/1994,449.4700012,2003.640015,2943.399902,18975.09961
13/12/1994,450.1499939,2019.130005,2946.399902,18875.48047
14/12/1994,454.9700012,2040.939941,2980.600098,18931.49023
15/12/1994,455.3399963,2054.22998,2973.399902,19121.11914
16/12/1994,458.7999878,2069.899902,3013.600098,19163.42969
19/12/1994,457.9100037,2066.590088,3034.399902,19270.84961
20/12/1994,457.1000061,2080.159912,3058.100098,19406.98047
21/12/1994,459.6099854,2095.5,3070.399902,19340.66992
22/12/1994,459.6799927,2102.25,3091.699951,19633.5293
23/12/1994,459.8299866,2100.97998,3083.399902,19633.5293
26/12/1994,459.8299866,2100.97998,3083.399902,19726.75
27/12/1994,462.4700012,2110.77002,3083.399902,19711.35938
28/12/1994,460.8599854,2097.340088,3095.800049,19665.5293
29/12/1994,461.1700134,2074.679932,3065.600098,19752.98047
30/12/1994,459.269989,2097.51001,3065.5,19723.06055
02/01/1995,459.269989,2079.189941,3065.5,19723.06055
03/01/1995,459.1099854,2068.919922,3065.699951,19723.06055
04/01/1995,460.7099915,2072.899902,3051.600098,19684.03906
05/01/1995,460.3399963,2051.459961,3032.300049,19616.10938
06/01/1995,460.6799927,2058.199951,3065,19519.46094
09/01/1995,460.8299866,2053.409912,3055.800049,19444.91992
10/01/1995,461.6799927,2062.080078,3060.399902,19501.44922
11/01/1995,461.6600037,2061.76001,3049.399902,19548.4707
12/01/1995,461.6400146,2059.679932,3033.199951,19410.00977
13/01/1995,465.9700012,2064.139893,3048.300049,19331.16992
16/01/1995,469.3800049,2088.25,3076.699951,19331.16992
17/01/1995,470.0499878,2081.389893,3054.399902,19241.32031
18/01/1995,469.7099915,2085.620117,3054.899902,19223.31055
19/01/1995,466.9500122,2079.600098,3028.600098,19075.74023
20/01/1995,464.7799988,2050.860107,2995,18840.2207
23/01/1995,465.8200073,2013.030029,2954.199951,17785.49023
24/01/1995,465.8599854,2027.670044,2969,18060.73047
25/01/1995,467.4400024,2026.969971,2982.199951,18159.48047
26/01/1995,468.3200073,2040.790039,3007.300049,18070.83984
27/01/1995,470.3900146,2030.560059,3022.199951,18104.34961
30/01/1995,468.5100098,2026.680054,2995.899902,18752.88086
31/01/1995,470.4200134,2024.819946,2991.600098,18649.82031
01/02/1995,470.3999939,2047.439941,3017.300049,18739.4707
02/02/1995,472.7900085,2038.459961,3034.699951,18604.30078
03/02/1995,478.6499939,2077.939941,3059.699951,18538.9707
06/02/1995,481.1400146,2085.080078,3062,18667.23047
07/02/1995,480.8099976,2093.01001,3072.699951,18500.55078
08/02/1995,481.1900024,2087.780029,3072.5,18290.25
09/02/1995,480.1900024,2117.800049,3099,18099.55078
10/02/1995,481.4599915,2127.560059,3109.899902,18291.34961
13/02/1995,481.6499939,2118.959961,3081.100098,18313.85938
14/02/1995,482.5499878,2128.330078,3071.300049,18138.4707
15/02/1995,484.5400085,2135.48999,3074.899902,17991
16/02/1995,485.2200012,2112.060059,3051.100098,17780.58984
17/02/1995,481.9700012,2119.290039,3044.199951,18020.50977
20/02/1995,481.9700012,2101.97998,3018.600098,17956.48047
21/02/1995,482.7200012,2101.820068,3023.399902,18096.25
22/02/1995,485.0700073,2096.26001,3019.5,18106.65039
23/02/1995,486.9100037,2126.439941,3049.300049,17830.01953
24/02/1995,488.1099854,2117.590088,3037.699951,17472.93945
27/02/1995,483.8099976,2106.050049,3025.300049,16808.69922
28/02/1995,487.3900146,2097.850098,3009.300049,17053.42969
01/03/1995,485.6499939,2127.209961,3041.199951,16618.71094
02/03/1995,485.1300049,2116.639893,3038.199951,16963.17969
03/03/1995,485.4200134,2094.159912,3025.100098,17039.61914
06/03/1995,485.6300049,2069.949951,3001.899902,17040.7207
07/03/1995,482.1199951,2041.26001,2977,16955.2793
08/03/1995,483.1400146,2029.380005,2992.100098,16621.31055
09/03/1995,483.1600037,1989.199951,2986.899902,16763.08008
10/03/1995,489.5700073,2008.849976,3021.100098,16358.37988
13/03/1995,490.0499878,1974.140015,3011.800049,16477.64063
14/03/1995,492.8900146,2022.5,3050.600098,16245.82031
15/03/1995,491.8800049,1995.219971,3047,16666.83008
16/03/1995,495.4100037,2016.150024,3094.100098,16355.67969
17/03/1995,495.519989,1979.52002,3089.300049,16251.23047
20/03/1995,496.1400146,1984.98999,3124.199951,16129.95996
21/03/1995,495.0700073,1984.150024,3135,16129.95996
22/03/1995,495.6700134,1978.069946,3139.699951,15904.84961
23/03/1995,495.9500122,1935.079956,3136.399902,15813.41016
24/03/1995,500.9700012,1935.869995,3153.399902,15749.76953
27/03/1995,503.2000122,1928.819946,3149.800049,16096.25
28/03/1995,503.8999939,1911.699951,3128.300049,16681.73047
29/03/1995,503.1199951,1918.849976,3142.300049,16460.73047
30/03/1995,502.2200012,1949.76001,3176.199951,16512.2207
31/03/1995,500.7099915,1914.689941,3137.899902,16139.9502
03/04/1995,501.8500061,1934.959961,3143.100098,15381.29004
04/04/1995,505.2399902,1965.680054,3188.100098,15630.53027
05/04/1995,505.5700073,1972.589966,3190.199951,15882.49023
06/04/1995,506.0799866,1976.52002,3200.899902,15815.87012
07/04/1995,506.4200134,1978.709961,3210.899902,15719.5
10/04/1995,507.0100098,1980.810059,3204.199951,16163.08984
11/04/1995,505.5299988,1979.26001,3190.899902,16268.87988
12/04/1995,507.1700134,1991.079956,3209.800049,16344.91992
13/04/1995,509.230011,1982.98999,3208.800049,16438.78906
14/04/1995,509.230011,1982.98999,3208.800049,16047.88965
17/04/1995,506.1300049,1982.98999,3208.800049,16304.15039
18/04/1995,505.3699951,1954.619995,3194.5,16225.11035
19/04/1995,504.9200134,1943.880005,3170.100098,16376.08008
20/04/1995,505.2900085,1955.329956,3174.699951,16643.06055
21/04/1995,508.4899902,1987.699951,3199.899902,16968.24023
24/04/1995,512.8900146,1978.969971,3209.300049,16804.05078
25/04/1995,512.0999756,2007.569946,3214.899902,16910.53906
26/04/1995,512.6599731,2028.52002,3226.199951,16826.49023
27/04/1995,513.5499878,2024.25,3217.600098,16883.99023
28/04/1995,514.710022,2017.949951,3216.699951,16806.75
01/05/1995,514.2600098,2017.949951,3220.399902,16811.46094
02/05/1995,514.8599854,2036.469971,3248.199951,17088.66016
03/05/1995,520.4799805,2037.98999,3262.600098,17088.66016
04/05/1995,520.539978,2034.150024,3264.300049,17088.66016
05/05/1995,520.1199951,2021.219971,3251.699951,17088.66016
08/05/1995,523.960022,2030.650024,3251.699951,17103.68945
09/05/1995,523.5599976,2050.659912,3261.199951,16958.2207
10/05/1995,524.3599854,2064.409912,3290.100098,16826.49023
11/05/1995,524.3699951,2086.409912,3317.899902,16461.73047
12/05/1995,525.5499878,2102.399902,3310.300049,16420.75977
15/05/1995,527.7399902,2092,3310.699951,16609.69922
16/05/1995,528.1900024,2109.360107,3300.800049,16388.90039
17/05/1995,527.0700073,2088.98999,3297.399902,16471.34961
18/05/1995,519.5800171,2083.800049,3285.800049,16312.55957
19/05/1995,519.1900024,2064.419922,3261,16140.84961
22/05/1995,523.6500244,2096.870117,3284.5,15789.12012
23/05/1995,528.5900269,2083.550049,3291.800049,15916.15039
24/05/1995,528.6099854,2105.879883,3327.300049,15970.75
25/05/1995,528.5900269,2105.879883,3328.199951,15579.44043
26/05/1995,523.6500244,2065.709961,3311.100098,15694.25
29/05/1995,523.6500244,2069.26001,3311.100098,15574.03027
30/05/1995,523.5800171,2081.459961,3309.899902,15762.96973
31/05/1995,533.4000244,2099.949951,3319.399902,15436.79004
01/06/1995,533.4899902,2119.23999,3340.600098,15594.57031
02/06/1995,532.5100098,2132.719971,3345,15849.12988
05/06/1995,535.5999756,2132.719971,3376.600098,15897.32031
06/06/1995,535.5499878,2154.169922,3380,15660.99023
07/06/1995,533.1300049,2136.719971,3370.800049,15679.62012
08/06/1995,532.3499756,2137.209961,3380.800049,15442.2998
09/06/1995,527.9400024,2107.159912,3337.699951,15044.17969
12/06/1995,530.8800049,2127.790039,3344.600098,14813.45996
13/06/1995,536.0499878,2124.25,3348,14599.67969
14/06/1995,536.4699707,2124.840088,3339.800049,14660.49023
15/06/1995,537.1199951,2124.840088,3370.399902,14867.25977
16/06/1995,539.8300171,2125.060059,3366.100098,14703.16992
19/06/1995,545.2199707,2154.129883,3381.300049,14700.05957
20/06/1995,544.9799805,2140.360107,3377.199951,14665.7002
21/06/1995,543.9799805,2144.879883,3378.300049,14951.20996
22/06/1995,551.0700073,2162.389893,3403.800049,14926.37012
23/06/1995,549.710022,2138.219971,3379.399902,15265.17969
26/06/1995,544.1300049,2137.360107,3309.199951,15145.36035
27/06/1995,542.4299927,2128.98999,3313.199951,14759.0498
28/06/1995,544.7299805,2091.300049,3282.699951,14618.07031
29/06/1995,543.8699951,2094.679932,3294,14507.16992
30/06/1995,544.75,2089.040039,3314.600098,14517.40039
03/07/1995,547.0900269,2099.679932,3323.699951,14485.41016
04/07/1995,547.0900269,2110.129883,3349.199951,14755.74023
05/07/1995,547.2600098,2117.629883,3394.899902,14830.44043
06/07/1995,553.9899902,2111.350098,3388.300049,15256.88965
07/07/1995,556.3699951,2163.370117,3462.899902,16213.08008
10/07/1995,557.1900024,2184.389893,3455,16242.66016
11/07/1995,554.7800293,2194.149902,3464,16588.18945
12/07/1995,560.8900146,2200.320068,3450.600098,16605.74023
13/07/1995,561,2193.719971,3447.199951,16505.66992
14/07/1995,559.8900146,2191.25,3429.199951,16517.69922
17/07/1995,562.7199707,2201.360107,3442.600098,16842.4707
18/07/1995,558.460022,2183.709961,3420.699951,16574.34961
19/07/1995,550.9799805,2195.310059,3405.300049,16422.43945
20/07/1995,553.539978,2183.52002,3400.399902,16453.41992
21/07/1995,553.6199951,2196.540039,3413.100098,16589.08984
24/07/1995,556.6300049,2232.02002,3431.600098,16591.5
25/07/1995,561.0999756,2232.22998,3432.899902,16148.40039
26/07/1995,561.6099854,2237.72998,3454.300049,16387.25
27/07/1995,565.2199707,2239.360107,3458.300049,16625.18945
28/07/1995,562.9299927,2217.909912,3468.899902,16649.44922
31/07/1995,562.0599976,2222.51001,3463.300049,16677.5293
01/08/1995,559.6400146,2211.26001,3449.899902,16358.57031
02/08/1995,558.7999878,2249.600098,3499.899902,16720.75
03/08/1995,558.75,2234.860107,3475.600098,16893.71094
04/08/1995,558.9400024,2236.679932,3482.399902,16741.19922
07/08/1995,560.0300293,2244.560059,3483.5,16615.46094
08/08/1995,560.3900146,2236.889893,3468.800049,16838.9707
09/08/1995,559.710022,2222.280029,3468.300049,16789.33008
10/08/1995,557.4500122,2236.719971,3474.699951,16728.9707
11/08/1995,555.1099854,2228.439941,3467.5,16792.33984
14/08/1995,559.7399902,2211.030029,3441.399902,16916.57031
15/08/1995,558.5700073,2236.72998,3444.399902,17452.7207
16/08/1995,559.9699707,2251.639893,3465.100098,18158.73047
17/08/1995,559.039978,2253.929932,3470.600098,18149.69922
18/08/1995,559.210022,2265.860107,3509.800049,18032.49023
21/08/1995,558.1099854,2269.600098,3535.699951,17871.05078
22/08/1995,559.5200195,2258.969971,3530.199951,17877.76953
23/08/1995,557.1400146,2262.659912,3515.899902,17731.98047
24/08/1995,557.460022,2253.909912,3520,17921.99023
25/08/1995,560.0999756,2257.340088,3524.899902,17770.67969
28/08/1995,559.0499878,2240.310059,3524.899902,17847.28906
29/08/1995,560,2230.27002,3502.600098,18135.16016
30/08/1995,560.9199829,2251.300049,3504,17983.85938
31/08/1995,561.8800049,2234.22998,3477.800049,18117.2207
01/09/1995,563.8400269,2242.76001,3509.399902,18120.73047
04/09/1995,563.8400269,2263.080078,3522.699951,17748.51953
05/09/1995,569.1699829,2266.570068,3532.399902,17794.03906
06/09/1995,570.1699829,2266.370117,3557.699951,17620.38086
07/09/1995,570.289978,2269.01001,3545.600098,17621.17969
08/09/1995,572.6799927,2266.77002,3554.5,18279.55078
11/09/1995,573.9099731,2268.26001,3549.300049,18486.10938
12/09/1995,576.5100098,2266.070068,3535.899902,18472.16992
13/09/1995,578.7700195,2300.719971,3570.800049,18614.25977
14/09/1995,583.6099854,2300.290039,3565.399902,18758.55078
15/09/1995,583.3499756,2305.580078,3564.600098,18758.55078
18/09/1995,582.7700195,2289.48999,3533.300049,18319.16016
19/09/1995,584.2000122,2306.659912,3541.399902,18474.38086
20/09/1995,586.7700195,2294.149902,3561.5,18198.64063
21/09/1995,583,2275.719971,3557.899902,18034.78906
22/09/1995,581.7299805,2204.439941,3514.800049,17713.92969
25/09/1995,581.8099976,2212.969971,3507,17566.42969
26/09/1995,581.4099731,2232.02002,3523.300049,17921.98047
27/09/1995,581.039978,2190.899902,3485,18262.42969
28/09/1995,585.8699951,2184.23999,3479,18022.85938
29/09/1995,584.4099731,2201.27002,3508.199951,17913.06055
02/10/1995,581.7199707,2197.01001,3520.199951,17739.83984
03/10/1995,582.3400269,2197.01001,3524.199951,18142.99023
04/10/1995,581.4699707,2211.600098,3544.100098,18145.08008
05/10/1995,582.6300049,2191.540039,3544.399902,18220.41016
06/10/1995,582.4899902,2176.350098,3526.5,18506.2793
09/10/1995,578.3699951,2157.409912,3510.300049,18176.26953
10/10/1995,577.5200195,2137.01001,3460.100098,18176.26953
11/10/1995,579.460022,2153.560059,3474.300049,17891.18945
12/10/1995,583.0999756,2159.72998,3523.800049,17971.40039
