time,ACCESS-CM2,ACCESS-ESM1-5,AWI-CM-1-1-MR,BCC-CSM2-MR,CAMS-CSM1-0,CAS-ESM2-0,CESM2,CESM2-WACCM,CIESM,CMCC-CM2-SR5,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-ESM2-1,CanESM5,CanESM5-CanOE,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FGOALS-f3-L,FGOALS-g3,FIO-ESM-2-0,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,HadGEM3-GC31-MM,IITM-ESM,INM-CM4-8,INM-CM5-0,IPSL-CM6A-LR,KACE-1-0-G,KIOST-ESM,MCM-UA-1-0,MIROC-ES2L,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NESM3,NorESM2-LM,NorESM2-MM,UKESM1-0-LL
1970-12-31,289.3473,290.16394,289.75485,290.41782,289.85892,289.5557,289.70218,289.45163,290.44315,290.07138,288.54453,288.48816,289.21127,289.231,289.18384,289.31158,290.0077,289.67514,293.43253,288.71054,288.5646,289.32416,288.40482,288.9749,290.11182,289.03522,289.44006,294.14594,289.1896,288.92108,288.70312,289.5367,288.58362,289.19302,290.85022,290.8059,289.92245,289.2211,289.3852,289.44846,289.99408,289.13434,288.65472
1971-12-31,289.31378,290.0374,289.48535,290.45853,289.8001,289.69556,289.96484,289.40784,290.4915,290.2142,288.67453,288.4756,289.36984,289.2074,289.20984,289.23587,290.06967,289.71735,293.31345,288.7953,288.65747,289.1804,288.36426,288.99753,290.04224,289.10605,289.3637,294.187,289.24786,288.90424,288.73975,289.6009,288.69897,289.44836,290.60016,290.8943,289.9922,289.22934,289.4393,289.3713,290.04276,289.13498,288.55786
1972-12-31,289.409,290.05142,289.55707,290.22604,289.67685,289.49243,289.75998,289.63617,290.515,290.05255,288.58517,288.54044,289.2504,289.22864,289.17636,289.15176,290.19037,289.74915,293.2963,288.5153,288.76074,289.0758,288.28485,289.19318,290.07407,289.2139,289.49933,294.06216,289.06033,288.92697,288.8808,289.4895,288.75064,289.4983,290.5838,290.81985,289.84454,289.26303,289.35767,289.2432,289.9625,289.3702,288.5675
1973-12-31,289.54932,290.1602,289.50098,290.39764,289.56934,289.74527,289.62537,289.77225,290.3924,289.90552,288.49222,288.47348,289.3768,289.46738,289.22708,289.36914,290.0359,289.8214,293.18607,288.7042,288.7713,289.29028,288.22247,289.2329,290.05914,289.22726,289.5786,293.99902,289.0476,289.0035,289.03275,289.41776,288.75906,289.5031,290.73557,290.92996,289.8166,289.41763,289.35434,289.16046,289.95367,289.4064,288.568
1974-12-31,289.3541,290.0823,289.63898,290.51605,289.60074,289.56027,289.719,289.5703,290.2825,289.78305,288.64185,288.5877,289.30148,289.5978,289.47418,289.5575,290.1214,289.81528,293.32867,288.934,288.78088,289.3063,288.31714,289.09067,290.1695,289.1221,289.63644,294.0492,289.10086,288.9466,288.77676,289.48364,288.74542,289.44617,290.77945,290.99945,289.72748,289.4214,289.56287,289.49017,290.02243,289.53787,288.5453
1975-12-31,289.33722,290.01694,289.4815,290.4864,289.50922,289.44635,289.67453,289.45685,290.34564,289.8158,288.69058,288.58496,289.1656,289.54877,289.42734,289.5207,290.32437,289.70395,293.3739,288.74847,288.57443,289.2457,288.27753,288.92828,289.98828,289.07477,289.411,293.92566,289.24484,289.01068,288.7515,289.3693,288.841,289.48184,290.9186,291.1114,289.67697,289.2097,289.5072,289.39133,289.71973,289.57257,288.69217
1976-12-31,289.4321,290.0396,289.66373,290.40402,289.6738,289.5326,289.79422,289.62006,290.36945,290.00037,288.51123,288.51175,289.21246,289.48816,289.24347,289.48163,290.22305,289.85068,293.43976,288.5768,288.76877,289.30347,288.4799,289.08496,289.6072,288.95248,289.50516,294.1208,289.212,289.0259,288.91235,289.44467,288.84,289.54407,290.8079,290.91357,289.9046,289.12186,289.2541,289.28598,289.90747,289.4793,288.71683
1977-12-31,289.44836,290.16174,289.76605,290.461,289.9113,289.48087,289.8468,289.73495,290.6438,290.13928,288.6124,288.5588,289.23517,289.67017,289.24072,289.64496,290.02463,289.93634,293.53177,288.86182,288.69736,289.33945,288.3451,289.21106,289.55563,289.1287,289.6094,293.89474,289.20087,289.1302,288.90207,289.58182,288.81204,289.5672,290.5751,290.94128,289.91757,289.26743,289.33893,289.35498,290.0238,289.58566,288.66663
1978-12-31,289.43878,290.09415,289.5199,290.55515,289.8039,289.79752,289.7105,289.8103,290.43442,290.1184,288.6216,288.56326,289.31842,289.72705,289.36282,289.5317,290.153,289.80145,293.34427,288.7899,288.64386,289.27774,288.34488,289.125,289.9217,289.0556,289.7259,293.98273,289.2025,289.1542,288.8599,289.47653,288.8457,289.55313,290.66235,291.21094,289.93665,289.30328,289.497,289.30447,290.00967,289.68713,288.7803
1979-12-31,289.58197,290.20712,289.76816,290.43765,289.77988,289.76205,289.8805,289.6333,290.4201,290.26755,288.61758,288.47726,289.37903,289.451,289.30527,289.47452,290.2273,289.8069,293.57523,288.68896,288.62793,289.27637,288.45926,289.07047,290.15173,289.116,289.6888,294.1313,289.3403,289.18344,288.93335,289.60452,288.93787,289.4646,290.75253,291.10596,289.91577,289.4419,289.45975,289.3761,290.03537,289.76605,288.69717
1980-12-31,289.43613,290.29498,289.69543,290.46768,289.8296,289.89734,289.81244,289.59113,290.55463,290.3195,288.9811,288.56537,289.38577,289.54874,289.34204,289.482,290.25772,289.9821,293.4245,288.90073,288.9111,289.38535,288.4495,289.0214,290.16318,289.13248,289.8089,294.06244,289.3109,289.1819,289.0894,289.7345,288.78812,289.44247,290.93747,290.9052,290.11322,289.6284,289.45297,289.2872,290.1284,289.56128,288.6508
1981-12-31,289.50665,290.18356,289.77414,290.66452,289.77576,289.88547,289.87018,289.87997,290.62402,290.33502,288.90237,288.58456,289.39642,289.61517,289.43726,289.6151,290.33344,290.1603,293.50217,288.86102,288.8539,289.42566,288.26447,289.1967,289.9987,289.00793,289.61273,294.1076,289.2915,289.09576,288.98682,289.86496,288.92224,289.49707,291.0325,290.91293,290.03802,289.56174,289.5604,289.44037,290.15778,289.5579,288.76953
1982-12-31,289.45868,290.086,289.66455,290.66666,289.7882,289.80618,289.85315,289.70453,290.45166,290.25024,288.78387,288.67072,289.30206,289.7853,289.48932,289.5135,290.38556,289.836,293.71332,288.7806,288.77493,289.3688,288.41724,289.28607,289.88107,289.11227,289.45438,294.09763,289.2979,289.11996,288.7095,289.62506,288.90735,289.36496,290.6811,291.15955,289.96304,289.49368,289.66983,289.38123,290.21277,289.4587,288.8084
1983-12-31,289.37296,290.17035,289.67618,290.5484,289.7793,289.45496,289.8255,289.49823,290.3579,290.27734,288.67038,288.39813,289.1846,289.69525,289.3398,289.3052,290.23987,289.79996,293.38745,288.8509,288.63675,289.2442,288.3483,289.0268,290.08087,289.0139,289.36554,294.13568,288.90793,288.8008,288.56195,289.58163,288.79178,289.37054,290.59375,291.12247,289.85953,289.38297,289.4704,289.00168,290.27213,289.28506,288.81854
1984-12-31,289.50165,290.22333,289.6932,290.56,289.61575,289.5014,289.91248,289.62784,290.53403,290.2504,288.62234,288.43893,289.37564,289.63193,289.43277,289.39105,290.13278,289.87042,293.35254,288.82083,288.6778,289.5387,288.36017,288.9357,290.16507,289.19943,289.56702,294.28946,289.18784,288.85233,288.72214,289.71017,288.7068,289.48456,290.7559,291.31943,289.94247,289.6377,289.37048,289.29355,290.11426,289.27887,288.8119
1985-12-31,289.60043,290.05405,289.74545,290.39597,289.53906,289.79044,289.87323,289.61523,290.7333,290.17966,288.8506,288.56354,289.4702,289.64984,289.64743,289.65884,290.06287,289.94876,293.61853,288.63013,288.69623,289.5483,288.30252,289.0214,289.8574,289.11795,289.53357,294.13184,289.30215,288.97302,288.6258,289.6688,288.89636,289.51205,291.06732,291.13116,290.04233,289.70074,289.77997,289.263,290.09946,289.469,288.7297
1986-12-31,289.7264,290.13126,289.78934,290.5237,289.89648,289.4985,289.90274,289.56232,290.488,290.1338,288.83206,288.44968,289.58795,289.66635,289.46768,289.61844,290.23553,289.8814,293.58148,288.85706,288.63718,289.42725,288.5536,289.18777,289.8117,289.18637,289.61313,294.28082,289.33228,289.04245,288.93347,289.80032,288.89752,289.57855,291.0714,290.9534,290.13446,289.64978,289.625,289.34344,290.1832,289.42758,288.91687
1987-12-31,289.45334,290.16925,289.89417,290.57086,289.89975,289.67108,290.07202,289.68524,290.62323,290.34656,289.0478,288.54028,289.52692,289.8463,289.53336,289.8092,290.4362,289.87247,293.52765,288.9758,288.9018,289.5923,288.77176,289.21362,290.0898,289.19266,289.64435,294.37067,289.30502,288.9973,289.179,289.85577,289.05292,289.5645,290.76523,291.10495,290.0715,289.53354,289.58847,289.3725,289.986,289.2713,288.90912
1988-12-31,289.45782,290.23898,289.76266,290.6652,289.76068,289.76083,290.0687,289.93884,290.7195,290.39197,288.98117,288.5937,289.6056,289.8537,289.57697,289.64664,290.55896,289.91312,293.74725,288.78522,288.94675,289.65555,288.6331,289.1515,290.27472,289.1767,289.63116,294.35275,289.38495,289.12082,289.3926,289.98944,289.24496,289.60748,290.78278,291.1433,290.03558,289.5044,289.6541,289.56274,290.05554,289.41498,288.89694
1989-12-31,289.62698,290.25113,289.9997,290.75095,289.94077,289.7033,290.03714,289.90903,290.7267,290.36902,288.8874,288.62842,289.62787,289.7665,289.92377,289.83148,290.71204,290.092,293.65747,288.95737,288.8993,289.77948,288.61642,289.26575,290.38266,289.34787,289.76428,294.34763,289.47205,289.23944,289.53787,289.8855,289.1084,289.54605,290.91293,291.1067,290.0432,289.65277,289.53815,289.65222,290.2341,289.66522,289.05725
1990-12-31,289.72955,290.28323,290.03534,290.655,290.0478,289.69504,290.09265,289.84595,290.81036,290.37173,289.04053,288.6398,289.67047,289.87918,289.83002,289.92816,290.32318,290.24734,293.79147,289.20584,289.0409,289.93695,288.56653,289.53174,290.29156,289.4632,289.62354,294.41132,289.6388,289.23584,289.1124,289.98474,289.2112,289.65784,291.09024,291.1964,290.1031,289.7976,289.62247,289.772,290.30438,290.21814,289.20392
1991-12-31,289.66647,290.3099,289.86578,290.5366,289.95642,289.7703,290.18246,289.73328,290.93585,290.57294,288.99667,288.63278,289.61563,289.90808,289.85132,289.89288,290.29813,290.30157,293.66534,288.93277,289.1234,289.7973,288.66794,289.5304,290.12622,289.48138,289.54077,294.4398,289.5666,289.37515,289.025,289.91736,289.31238,289.5852,291.25497,291.09827,290.04648,289.75192,289.68454,289.6597,290.40332,289.91714,288.99768
1992-12-31,289.28473,290.13663,289.7032,290.2886,289.6552,289.66516,289.78952,289.7216,290.4177,290.10858,288.90002,288.54355,289.58752,289.68054,289.403,289.43628,290.31335,289.84772,293.31357,288.7364,288.58524,289.579,288.44382,288.8606,289.7574,289.2559,289.45258,294.16858,289.1665,288.9818,288.93134,289.7159,288.669,289.51935,290.59055,290.95215,289.81845,289.52167,289.36865,289.20456,290.10086,289.5131,288.74872
1993-12-31,289.3999,290.17975,289.70657,290.4064,289.5968,289.64954,290.05814,289.78137,290.44113,290.0031,289.01654,288.55032,289.4471,289.54178,289.55255,289.65533,290.2613,289.7859,293.55103,289.09283,288.73004,289.47156,288.36325,288.93985,289.98837,289.17337,289.37277,294.28204,289.0923,288.87292,288.97797,289.779,288.97272,289.52478,290.50674,291.14844,289.79315,289.65173,289.55594,289.2916,289.9506,289.61722,288.96313
1994-12-31,289.53488,290.0976,289.94962,290.6301,289.78085,289.68036,289.9772,289.85175,290.6556,290.00635,288.93915,288.69354,289.4315,289.78262,289.55927,289.67636,290.28812,290.03967,293.80612,289.14316,288.95828,289.55597,288.43127,289.191,290.3168,289.19476,289.445,294.21936,289.32153,289.08826,289.04333,289.90375,288.85495,289.4692,290.73093,291.27643,289.98685,289.62985,289.68085,289.50516,290.09576,289.89282,289.10657
1995-12-31,289.57416,290.34293,290.08047,290.73096,289.82535,289.88022,289.8821,289.83862,290.8342,290.1286,289.13727,288.67627,289.5617,289.88654,289.76718,289.80783,290.31125,290.10556,293.6569,289.03244,288.85522,289.6834,288.52545,289.1734,290.15057,289.3116,289.52972,294.25677,289.4351,289.1857,289.2538,289.86603,289.05057,289.6007,290.96396,290.98666,290.03558,289.5104,289.6531,289.49396,290.20374,289.8584,289.09985
1996-12-31,289.75928,290.58963,290.19183,290.58087,289.89078,289.82077,290.03098,289.8651,290.72772,290.15323,288.9676,288.7505,289.58182,289.97784,290.1034,289.8291,290.4721,290.2158,293.61792,289.21225,289.0414,289.81372,288.67303,289.25555,289.98425,289.4048,289.62857,294.33044,289.5285,289.30905,289.3457,289.97125,289.13483,289.8323,291.093,290.91605,290.03494,289.81125,289.58185,289.66977,290.37546,289.92435,289.25034
1997-12-31,289.62177,290.57538,289.9581,290.83365,290.00183,289.86145,290.24857,289.95667,290.82285,290.33896,289.04953,288.76474,289.737,290.0746,289.85455,290.00784,290.66956,290.3666,293.8378,289.25687,289.21976,289.80676,288.79535,289.33786,290.17755,289.46338,289.7423,294.24063,289.6214,289.34253,289.27014,290.03116,289.05194,290.008,291.20157,291.06702,289.9255,289.94647,289.7373,289.69083,290.52078,289.81134,289.33044
1998-12-31,289.68088,290.76328,290.10687,290.76337,290.0523,289.99374,290.16815,289.94495,290.9703,290.32172,289.13885,288.7456,289.6236,290.17117,289.85065,290.11462,290.8016,290.42947,293.92426,289.22,289.1083,289.77008,288.8132,289.39264,290.33347,289.4763,289.72766,294.2768,289.60358,289.4041,289.17023,289.98477,289.1981,289.98987,290.81766,291.0998,290.04913,289.9151,289.93274,289.82886,290.53934,289.49835,289.50684
1999-12-31,289.79404,290.8237,290.06473,290.74683,289.91467,289.7599,290.1368,290.0317,290.95135,290.388,289.11343,288.84473,289.7312,290.24234,290.029,290.0736,290.78848,290.28986,293.9011,289.23294,289.2144,289.8942,288.6645,289.43314,290.34503,289.47455,289.79355,294.4362,289.67648,289.42957,289.26334,290.0734,289.1971,290.06818,290.81628,291.49512,290.10214,289.8989,289.8292,289.94992,290.65436,289.3488,289.46103
2000-12-31,289.95132,290.72043,290.29697,290.92828,289.9336,289.89615,290.27466,290.237,290.8425,290.38336,289.24915,288.7411,289.80676,290.24548,290.14294,290.09024,290.8186,290.26398,293.99615,289.18365,289.26984,290.00104,288.91937,289.54855,290.13974,289.5977,289.9384,294.4678,289.72876,289.4511,289.35925,290.1082,289.25192,290.06848,290.9989,291.39908,290.19116,289.86502,289.97787,289.8727,290.79376,289.37897,289.5393
2001-12-31,289.83694,290.8371,290.31213,291.0378,289.9164,290.2139,290.42365,290.4369,290.91064,290.62976,289.4003,288.83545,289.82068,290.30417,290.37836,290.10767,290.97513,290.48276,293.71643,289.27942,289.23688,290.03052,288.9994,289.67328,290.1609,289.83875,290.0533,294.6623,289.7171,289.47125,289.26035,290.1325,289.33783,289.99713,291.21634,291.3177,290.26514,289.88763,289.96622,289.7905,290.67926,289.69482,289.56274
2002-12-31,289.82782,291.00003,290.2839,291.06305,290.07614,290.15964,290.4993,290.42062,291.13232,290.88922,289.07394,288.86664,289.70737,290.29675,290.3405,290.2862,290.95587,290.37482,293.9358,289.47397,289.44403,289.8524,288.93323,289.62064,290.39502,289.87277,290.15164,294.52222,289.57184,289.57086,289.1669,290.23685,289.1773,289.9739,291.15125,291.2764,290.287,289.92297,289.83838,289.94406,290.3116,289.84225,289.68872
2003-12-31,290.0068,290.92072,290.40057,290.95758,290.14557,289.8898,290.42468,290.38248,290.96838,290.8352,289.21677,288.93405,289.91144,290.32687,290.24054,290.36996,290.83713,290.50052,294.0993,289.3173,289.38318,289.9199,288.94678,289.55157,290.432,289.8354,290.0522,294.63092,289.72034,289.609,289.2624,290.31915,289.42044,290.0817,291.14505,291.46823,290.22812,290.06912,289.9635,289.98834,290.42035,290.03995,289.56927
2004-12-31,289.84644,290.95853,290.42236,290.98178,290.15903,290.28705,290.43463,290.29752,290.94543,290.67297,289.1688,288.8883,290.01315,290.27283,290.22876,290.3392,290.88916,290.53772,293.96335,289.4767,289.4696,289.98663,289.1059,289.63693,290.3129,289.93604,290.13336,294.56537,289.81998,289.58914,289.26157,290.2947,289.4564,290.28796,291.4122,291.6326,290.1908,290.015,290.03577,289.9594,290.50275,290.26907,289.56662
2005-12-31,289.9367,291.0162,290.27045,290.91583,290.1718,290.27856,290.43372,290.21075,291.1318,290.6994,289.06848,288.9814,289.89566,290.29828,290.0603,290.46448,290.84335,290.422,293.92725,289.4868,289.46167,290.1643,289.0756,289.57352,290.24734,289.9457,290.15894,294.6003,289.7614,289.58667,289.5563,290.25656,289.47565,290.268,291.42938,291.42303,290.25128,289.89728,290.19714,289.9847,290.42712,290.32843,289.62036
2006-12-31,289.94366,290.94473,290.35797,291.01886,290.18695,289.98184,290.5599,290.18814,291.2213,290.81543,289.24606,288.9204,289.8721,290.13144,290.0469,290.47043,290.9842,290.4891,293.99078,289.1719,289.46768,290.09766,289.09836,289.48477,290.57983,290.13162,290.3117,294.54578,289.72473,289.60828,289.57285,290.29266,289.361,289.98703,291.03754,291.30096,290.33957,289.91083,290.11847,290.0513,290.46545,290.04044,289.55652
2007-12-31,289.7858,290.80176,290.5231,290.96832,290.15356,290.28592,290.6643,290.38785,290.99414,290.97705,289.40176,289.09937,290.03522,290.17926,290.24005,290.50635,290.92996,290.58298,294.2364,289.42593,289.44656,290.09164,289.14008,289.53952,290.7164,290.01056,290.1462,294.60233,289.70856,289.58356,289.31244,290.3476,289.3512,290.08618,291.01083,291.37927,290.36008,289.99896,290.0753,290.00244,290.6764,289.81006,289.6351
2008-12-31,289.95416,290.95755,290.52097,290.97327,290.0155,290.34674,290.43976,290.39764,290.9762,291.0504,289.2391,289.0678,290.08566,290.31134,290.39105,290.56033,290.99066,290.4105,294.07208,289.6814,289.41705,290.01886,289.13675,289.62546,290.72855,289.9589,290.217,294.33337,289.73285,289.55814,289.3989,290.32648,289.614,290.08722,291.19022,291.68747,290.52783,290.14224,290.18402,290.10693,290.8183,289.7405,289.74155
2009-12-31,289.88754,291.00674,290.56485,290.94077,290.022,289.9793,290.42245,290.3096,290.99493,290.98767,289.23633,289.08255,289.97086,290.48407,290.30103,290.62323,291.00888,290.3915,294.10345,289.19272,289.50613,290.0183,288.9865,289.7284,290.61963,289.99835,290.1706,294.45758,289.8093,289.57623,289.81964,290.34717,289.60175,290.01172,291.2979,291.71497,290.58234,290.00278,290.06427,290.08643,290.7556,289.90405,289.7694
2010-12-31,290.07098,290.95065,290.5835,290.9699,290.0037,290.33887,290.48837,290.36865,291.09344,290.83826,289.37384,289.1235,290.09103,290.7845,290.32404,290.63858,290.9934,290.50836,294.21582,289.31076,289.42908,290.13943,289.14896,289.6307,290.47702,290.1909,290.06424,294.6373,289.8879,289.52618,289.8697,290.3874,289.51654,290.0086,291.54562,291.3916,290.40527,290.02158,289.96777,290.0512,290.7657,289.92365,289.8144
2011-12-31,290.1934,290.9996,290.38055,291.04892,290.07257,290.54105,290.60043,290.5857,291.03668,290.9329,289.26172,289.06598,290.0897,290.63403,290.39688,290.59924,291.11472,290.60718,294.11517,289.49777,289.50473,290.1392,289.28018,289.6495,290.40744,290.3547,290.24792,294.6993,289.82413,289.48956,289.48984,290.50977,289.6933,290.07196,291.31793,291.37814,290.5074,290.09763,290.0058,290.33926,290.87286,289.88284,289.87488
2012-12-31,290.3314,291.01477,290.49707,291.09393,290.16418,290.4917,290.78174,290.60776,291.05896,291.06418,289.5214,289.15723,290.1025,290.47864,290.56207,290.6984,291.3067,290.67303,294.24472,289.4071,289.53268,290.05,289.17493,289.82645,290.5214,290.26724,290.54898,294.71005,289.823,289.5319,289.73672,290.47037,289.77054,290.4758,291.24756,291.49927,290.5702,290.04395,290.13428,290.40173,290.76843,289.9952,289.82693
2013-12-31,290.04233,291.11996,290.46457,291.15143,290.26654,290.47272,290.69833,290.45016,291.17905,291.0141,289.39664,289.13562,290.11267,290.69885,290.44943,290.79718,291.24258,290.57376,294.1375,289.49948,289.40997,289.9721,289.19666,289.93402,290.55493,290.25464,290.4014,294.58786,289.8941,289.5651,289.70825,290.43805,289.73077,290.47733,291.3386,291.85812,290.56497,289.9572,290.1764,290.4536,290.88028,290.2234,289.91104
2014-12-31,290.26508,291.10602,290.49158,291.20337,290.13864,290.52405,290.5366,290.49295,291.23788,290.93723,289.30988,289.18768,289.9961,290.76746,290.6137,290.7634,291.2517,290.68423,294.22256,289.57227,289.54443,290.11746,289.3109,289.66147,290.1465,290.37503,290.35373,294.65485,289.82135,289.5801,289.58185,290.57333,289.78275,290.44916,291.48877,291.73532,290.5353,290.01987,290.17795,290.26923,291.06705,290.38135,289.96948
2015-12-31,290.377,291.10727,290.4854,291.18454,290.0768,290.34796,290.88132,290.75604,291.25015,291.08545,289.4897,289.29907,290.1084,290.73004,290.69113,290.81232,291.1984,290.76254,294.3651,289.38416,289.49454,290.1955,289.26422,289.64066,290.3628,290.40897,290.38773,294.68427,289.77573,289.7023,289.69244,290.7368,289.73947,290.55768,291.65866,291.33176,290.45203,290.09164,290.32623,290.5125,290.78555,290.47864,290.0499
2016-12-31,290.41028,290.9183,290.6057,291.2696,290.18225,290.3746,290.69907,290.81628,291.32373,291.15988,289.57034,289.34195,290.21417,290.77567,290.62335,290.78436,291.42242,290.84634,294.5451,289.39496,289.81934,290.3381,289.2286,289.85983,290.5215,290.6209,290.5215,294.689,289.9051,289.70544,290.0287,290.72247,289.81036,290.45163,291.33994,291.33316,290.5523,290.11932,290.42877,290.458,290.64636,290.43094,290.08545
2017-12-31,290.3704,291.16556,290.91534,291.2588,290.28046,290.6337,290.595,290.60062,291.36035,290.97464,289.29456,289.38632,290.38782,290.9884,290.7798,290.7252,291.26236,290.95703,294.31296,289.5445,289.7489,290.48248,289.37274,290.0349,290.70053,290.54593,290.62567,294.86145,289.92462,289.755,290.16043,290.6549,289.90594,290.41278,291.1553,291.49118,290.57367,290.1521,290.44522,290.5734,290.80402,290.3216,289.99908
2018-12-31,290.61255,291.23108,290.8302,291.31284,290.32104,290.65146,290.82977,290.6626,291.56467,290.807,289.35272,289.30597,290.32428,290.95517,291.00278,290.84912,291.0017,290.79413,294.41696,289.7647,289.6038,290.2696,289.47156,289.88785,290.53455,290.57944,290.5517,294.72885,290.00308,289.66446,289.8874,290.81104,289.63715,290.36838,291.3167,291.5753,290.6929,290.28384,290.48993,290.7286,290.83322,290.21735,290.16754
2019-12-31,290.76547,291.10938,290.59854,291.35834,290.3341,290.66403,291.09476,290.7341,291.3906,290.90637,289.48373,289.3606,290.2372,290.93912,291.00598,290.86987,291.05966,290.83734,294.50305,289.54807,289.76514,290.29044,289.37335,289.8466,290.611,290.51093,290.49252,294.8047,289.9989,289.72415,289.85468,290.9757,289.6513,290.48917,291.7179,291.75174,290.71384,290.1097,290.57086,290.8043,291.02606,290.22037,290.32788
2020-12-31,290.62683,291.18988,290.55048,291.43442,290.29294,290.72168,290.9236,290.80798,291.53705,290.89938,289.56284,289.47775,290.26794,291.01062,290.99136,290.7415,291.2501,290.8257,294.2134,289.78787,289.77707,290.44443,289.28967,289.81766,290.90982,290.6565,290.63437,294.95224,290.02353,289.8375,289.8667,290.87866,289.79193,290.47296,291.80038,291.91812,290.73288,289.95404,290.44833,290.84012,291.09476,290.20554,290.28094
2021-12-31,290.8404,291.2603,290.69568,291.54507,290.3405,290.80106,291.0437,290.98663,291.59622,291.09036,289.63904,289.5311,290.46582,290.9436,290.88443,290.78967,291.3486,290.8756,294.29034,289.91458,289.70694,290.5324,289.43295,290.03122,290.7886,290.6518,290.7599,294.88455,290.04578,289.88483,290.0666,290.9708,289.92245,290.47998,291.61032,291.79825,290.67123,290.21246,290.55573,290.69348,290.93182,290.25757,290.28784
2022-12-31,290.56604,291.24905,290.81024,291.58472,290.4068,290.71112,291.09406,290.88583,291.5556,291.10837,289.7114,289.47205,290.38058,290.98804,291.07098,290.98688,291.27795,290.98227,294.48914,289.78094,289.8637,290.53592,289.61945,290.16415,290.48526,290.56583,290.69104,295.01297,290.09763,289.9558,289.81747,290.99402,289.93845,290.4128,291.48477,291.58078,290.76465,290.43958,290.70468,290.7201,291.023,290.26852,290.44653
2023-12-31,290.80725,291.2341,290.95306,291.58987,290.45984,290.36566,291.0644,290.8439,291.43457,291.01193,289.69727,289.60623,290.18216,291.24484,291.21103,290.84976,291.23187,291.12143,294.3868,289.74603,289.80536,290.47528,289.57193,289.91245,290.76083,290.71976,290.89658,294.98343,290.22476,290.09396,289.86807,291.04108,289.92343,290.66132,291.65588,291.67838,290.70444,290.41696,290.6738,290.76404,291.16635,290.29648,290.4628
2024-12-31,290.68185,291.43332,291.09415,291.54355,290.54193,290.82764,291.2639,291.07004,291.71866,291.0179,289.87646,289.62585,290.3725,291.10645,291.19193,290.99463,291.3847,290.89478,294.546,290.08997,289.72467,290.67953,289.6023,289.90363,291.1155,290.80304,290.94864,294.94156,290.21497,290.0236,289.92795,291.18073,289.96744,290.69046,291.73624,291.93155,290.72052,290.3308,290.7914,290.74036,291.07974,290.5127,290.37924
2025-12-31,290.7718,291.46185,291.0297,291.6855,290.3423,290.84747,291.1161,291.2087,291.7044,291.09998,289.9345,289.6252,290.59677,291.0648,291.2538,291.04706,291.28824,290.95047,294.54706,289.90604,289.87958,290.76556,289.6013,290.09424,291.18948,290.9555,290.8467,294.67587,290.16476,290.09195,289.97534,291.39502,290.02454,290.6942,291.664,292.04163,290.72574,290.42084,290.8008,290.71655,290.8543,290.63126,290.45703
2026-12-31,290.79443,291.61526,290.90842,291.59244,290.4089,290.7888,291.04745,291.10483,291.71133,291.2729,290.01877,289.70255,290.5941,291.29364,291.3423,291.04068,291.2321,291.0783,294.33072,289.8911,289.9253,290.8014,289.70752,290.0916,290.99445,291.09683,290.8566,294.85934,290.28607,290.1552,289.99893,291.41174,290.0087,290.50598,292.0169,292.04456,290.7463,290.2713,290.64844,290.8963,290.93826,290.31873,290.56375
2027-12-31,291.02432,291.52277,291.07956,291.66565,290.6217,291.02264,291.08533,291.15674,291.58807,291.17996,289.9735,289.85504,290.51242,291.2385,291.27634,291.09787,291.1715,291.23883,294.47397,290.07108,289.73077,290.7012,289.8035,289.97562,290.85052,290.89532,290.9075,294.77466,290.26984,290.2058,290.10608,291.3108,289.98395,290.3764,291.9719,291.92706,290.78708,290.40216,290.93637,290.95874,291.0966,290.19946,290.77158
2028-12-31,290.98257,291.55817,291.13654,291.7451,290.42032,291.02713,291.18347,291.16125,291.6537,291.31396,289.84247,289.90762,290.47488,291.34164,291.20987,291.29633,291.26657,291.3853,294.61536,290.14966,289.98663,290.72607,289.66785,290.21167,290.90033,291.11246,291.0642,294.95065,290.30353,290.1994,290.2833,291.42816,289.7936,290.51154,291.74713,292.00797,290.73712,290.53278,290.9787,290.8468,291.2597,290.33636,290.69934
2029-12-31,290.83093,291.7489,291.03696,291.6757,290.5979,290.99106,291.31372,290.95062,291.68542,291.48248,289.85443,289.84866,290.44952,291.47064,291.4604,291.2395,291.24756,291.14407,294.6038,289.76517,290.02097,290.61444,289.7905,290.28128,291.12973,291.26468,291.30777,295.1054,290.39856,290.15637,290.47223,291.402,289.99268,290.7351,291.79623,292.31876,290.88763,290.3398,290.81192,290.88364,291.15237,290.42657,290.67023
2030-12-31,290.92572,291.84683,291.26944,291.71725,290.66425,291.33484,291.1974,291.01456,291.861,291.50793,289.87378,289.9007,290.78174,291.41483,291.50537,291.21243,291.25113,291.1763,294.41403,289.99768,289.81424,290.6541,289.82703,290.00006,291.25388,291.10037,291.0087,294.98798,290.4029,290.1209,290.38773,291.4495,290.15607,290.8647,291.97552,292.25763,291.00555,290.2652,290.90015,290.95334,291.3355,290.57465,290.84183
